publishedAtDate;stars;text;title
2018-08-01T14:09:25.316Z;5;;OBI Markt Wien Triester Str.
2018-08-01T13:10:35.150Z;3;;OBI Markt Wien Triester Str.
2018-08-01T12:52:37.439Z;4;Gut sortiertes Heimwerker Zentrum mit freundlichen und gut geschulten Personal;OBI Markt Wien Triester Str.
2018-08-01T10:12:31.488Z;5;;OBI Markt Wien Triester Str.
2018-08-01T09:54:25.939Z;2;Wehe man braucht einen kompetenten Berater.;OBI Markt Wien Triester Str.
2018-08-01T08:37:49.712Z;4;;OBI Markt Wien Triester Str.
2018-07-31T10:08:54.122Z;3;;OBI Markt Wien Triester Str.
2018-07-30T19:25:57.360Z;4;;OBI Markt Wien Triester Str.
2018-07-30T13:57:37.942Z;4;Very well situated, with everything you need. It is a great space with many good products. Cons: It is a bit confusing the organization of the space, and if not carefull you pay overprice fo some products that can be bought elsewhere cheaper.;OBI Markt Wien Triester Str.
2018-07-29T07:08:57.969Z;5;Sehr gut;OBI Markt Wien Triester Str.
2018-07-28T23:19:19.298Z;5;;OBI Markt Wien Triester Str.
2018-07-28T14:23:30.953Z;4;;OBI Markt Wien Triester Str.
2018-07-28T13:29:38.511Z;5;;OBI Markt Wien Triester Str.
2018-07-28T13:01:53.331Z;4;;OBI Markt Wien Triester Str.
2018-07-26T20:35:11.032Z;5;;OBI Markt Wien Triester Str.
2018-07-26T10:59:53.488Z;5;;OBI Markt Wien Triester Str.
2018-07-26T10:51:12.328Z;4;;OBI Markt Wien Triester Str.
2018-07-25T16:32:38.551Z;5;;OBI Markt Wien Triester Str.
2018-07-25T09:53:22.892Z;5;;OBI Markt Wien Triester Str.
2018-07-25T07:40:01.892Z;5;endlich ein grosser OBI ganz in meiner Nähe.;OBI Markt Wien Triester Str.
2018-07-25T04:10:28.121Z;4;;OBI Markt Wien Triester Str.
2018-07-24T19:13:25.867Z;5;;OBI Markt Wien Triester Str.
2018-07-24T13:13:58.363Z;3;Viel Parkplatz auch Tiefgarage(schattig).;OBI Markt Wien Triester Str.
2018-07-24T10:29:43.862Z;5;Spitze!;OBI Markt Wien Triester Str.
2018-07-23T21:04:30.204Z;5;Du?y fajny market;OBI Markt Wien Triester Str.
2018-07-23T18:07:24.811Z;1;;OBI Markt Wien Triester Str.
2018-07-23T09:59:30.037Z;2;;OBI Markt Wien Triester Str.
2018-07-23T09:16:46.934Z;5;;OBI Markt Wien Triester Str.
2018-07-23T06:42:57.961Z;4;;OBI Markt Wien Triester Str.
2018-07-22T22:17:04.975Z;5;;OBI Markt Wien Triester Str.
2018-07-22T06:52:57.392Z;3;;OBI Markt Wien Triester Str.
2018-07-21T20:54:09.055Z;5;;OBI Markt Wien Triester Str.
2018-07-21T16:04:19.699Z;5;;OBI Markt Wien Triester Str.
2018-07-21T13:32:29.704Z;1;;OBI Markt Wien Triester Str.
2018-07-21T07:12:45.103Z;5;Sehr groß und man findet alles;OBI Markt Wien Triester Str.
2018-07-21T06:27:39.311Z;3;Es ist sehr schwer einen kompetenten Mitarbeiter zu finden,jeder hat seinen eigenen Bereich;OBI Markt Wien Triester Str.
2018-07-20T15:01:06.488Z;4;Am Samstag Vormittag war nicht viel los, ist ja auch Ferienzeit, wurde kompetent beraten und habe einen tollen Kauf gemacht, Danke!  Wollte ursprünglich eine traditionellen Heurigentisch mit Bänken kaufen, habe mich  dann aber eine doppelt zusammenklappbare Variante aus Kunststoff entschieden welche günstiger war und letztendlich auch besser auf die Terasse passt und auch weniger Platz braucht. Super!;OBI Markt Wien Triester Str.
2018-07-20T08:46:15.274Z;5;;OBI Markt Wien Triester Str.
2018-07-20T07:56:41.087Z;5;;OBI Markt Wien Triester Str.
2018-07-19T19:40:10.014Z;5;;OBI Markt Wien Triester Str.
2018-07-19T13:00:45.664Z;2;"Personal freundlich aber wirkte wenig kompetent. Ich habe nach der Möglichkeit gefragt Spülmaschine und Waschmaschine an einen Siphon anzuschließen. Ein solches Setup kommt wahrscheinlich in vielen Haushalten zum Einsatz, allerdings waren die ""Experten"" von Obi überfragt. Nach einer 5 Minuten Recherche im Internet habe ich eine passenden Anleitung gefunden. Die benötigten Teile habe ich dann bequem auf Amazon bestellt.";OBI Markt Wien Triester Str.
2018-07-19T05:18:57.337Z;4;;OBI Markt Wien Triester Str.
2018-07-18T19:14:49.860Z;4;;OBI Markt Wien Triester Str.
2018-07-18T16:34:36.906Z;5;;OBI Markt Wien Triester Str.
2018-07-18T12:57:46.589Z;4;;OBI Markt Wien Triester Str.
2018-07-17T12:54:55.992Z;3;;OBI Markt Wien Triester Str.
2018-07-16T19:30:42.483Z;2;Wenn man einen Verkäufer finden sollte, ist der Markt ok;OBI Markt Wien Triester Str.
2018-07-16T18:32:25.480Z;5;;OBI Markt Wien Triester Str.
2018-07-15T19:38:56.121Z;5;Hier ist man super bedient!;OBI Markt Wien Triester Str.
2018-07-15T15:53:03.492Z;5;Love it;OBI Markt Wien Triester Str.
2018-07-15T11:47:46.556Z;5;Gut;OBI Markt Wien Triester Str.
2018-07-14T18:40:02.740Z;5;Super Auswahl. Massig Parkplätze.;OBI Markt Wien Triester Str.
2018-07-14T11:39:53.164Z;5;;OBI Markt Wien Triester Str.
2018-07-14T09:40:00.657Z;4;Bardzo du?y sklep z wieloma ?eczami;OBI Markt Wien Triester Str.
2018-07-14T06:15:55.981Z;3;a lot of things... you need for home;OBI Markt Wien Triester Str.
2018-07-14T05:57:53.017Z;3;;OBI Markt Wien Triester Str.
2018-07-13T16:18:08.872Z;4;Groß und übersichtlich. Es fehlen aber deutliche Hinweis Schilder, wie man zu den Ausgängen kommt. Hier hat die Feuerpolizei geschlafen.;OBI Markt Wien Triester Str.
2018-07-12T19:20:34.823Z;1;;OBI Markt Wien Triester Str.
2018-07-12T16:23:37.587Z;4;;OBI Markt Wien Triester Str.
2018-07-12T12:51:15.027Z;5;;OBI Markt Wien Triester Str.
2018-07-12T06:47:58.319Z;4;Majú to tam drahé sú aj lacnejšie ako obi;OBI Markt Wien Triester Str.
2018-07-11T16:46:34.025Z;3;;OBI Markt Wien Triester Str.
2018-07-11T11:33:19.884Z;4;;OBI Markt Wien Triester Str.
2018-07-10T19:38:13.053Z;4;;OBI Markt Wien Triester Str.
2018-07-10T18:42:39.929Z;4;;OBI Markt Wien Triester Str.
2018-07-10T16:54:33.997Z;3;;OBI Markt Wien Triester Str.
2018-07-10T11:25:16.967Z;2;Der Markt bietet für mich keine gute Qualität;OBI Markt Wien Triester Str.
2018-07-10T10:43:34.866Z;4;;OBI Markt Wien Triester Str.
2018-07-09T21:39:58.557Z;3;Großes Sortiment, Mitarbeiter sind überwiegend freundlich, aber selten zu finden;OBI Markt Wien Triester Str.
2018-07-09T16:58:14.357Z;5;???? ??????? ??????? ? ??????? ????????????, ???????? ????????.;OBI Markt Wien Triester Str.
2018-07-09T05:57:08.661Z;5;Richtig nette, fachkundige, hilfsbereite Mitarbeiter, der Markt selbst ist sehr aufgeräumt und sauber und man findet alles, was man braucht!;OBI Markt Wien Triester Str.
2018-07-08T16:02:49.161Z;3;Od igle do lokomotive , samo malo nize cene.;OBI Markt Wien Triester Str.
2018-07-08T11:01:26.306Z;5;;OBI Markt Wien Triester Str.
2018-07-08T06:31:55.659Z;5;;OBI Markt Wien Triester Str.
2018-07-07T20:18:37.747Z;5;;OBI Markt Wien Triester Str.
2018-07-07T18:16:38.482Z;5;;OBI Markt Wien Triester Str.
2018-07-07T17:07:41.776Z;4;;OBI Markt Wien Triester Str.
2018-07-07T12:08:59.853Z;5;;OBI Markt Wien Triester Str.
2018-07-07T11:19:49.082Z;1;;OBI Markt Wien Triester Str.
2018-07-07T09:07:58.840Z;5;;OBI Markt Wien Triester Str.
2018-07-06T16:54:59.289Z;3;Motorrad-Parkplätze ???!;OBI Markt Wien Triester Str.
2018-07-06T15:56:54.036Z;4;;OBI Markt Wien Triester Str.
2018-07-06T13:08:05.312Z;4;;OBI Markt Wien Triester Str.
2018-07-06T11:58:27.953Z;5;;OBI Markt Wien Triester Str.
2018-07-06T09:53:05.221Z;5;Top Sortiment;OBI Markt Wien Triester Str.
2018-07-06T09:45:10.721Z;5;;OBI Markt Wien Triester Str.
2018-07-06T07:39:52.101Z;4;"Gutes und freundliches Personal.
Braucht nur manchmal ein bisschen, bis jemand frei ist.";OBI Markt Wien Triester Str.
2018-07-06T05:38:17.047Z;3;Gut;OBI Markt Wien Triester Str.
2018-07-05T21:02:13.541Z;5;;OBI Markt Wien Triester Str.
2018-07-05T12:02:33.744Z;5;;OBI Markt Wien Triester Str.
2018-07-05T10:33:26.780Z;5;;OBI Markt Wien Triester Str.
2018-07-05T10:24:30.198Z;5;;OBI Markt Wien Triester Str.
2018-07-05T05:08:22.559Z;5;;OBI Markt Wien Triester Str.
2018-07-05T04:59:49.605Z;3;Der Ort , an dem man Heimwerker, Handwerker und Gartenliebhaber findet.Gut für den innerstädtischen Bereich erreichbar.Es gibt auch eine Bäckerei zur Stärkung da. Außerdem befindet sich gleich ein angesagtes Fliesengeschäft daneben.;OBI Markt Wien Triester Str.
2018-07-05T04:30:27.333Z;4;;OBI Markt Wien Triester Str.
2018-07-04T16:45:24.816Z;5;Alles was das Bastlerherz begehrt;OBI Markt Wien Triester Str.
2018-07-04T15:02:11.065Z;5;;OBI Markt Wien Triester Str.
2018-07-04T11:53:16.954Z;1;"Die Auswahl is ok, das Fachpersonal scheint sich vor den Kunden zu verstecken. Ich bin mir sehr verloren vorgekommen. Wenn man mal jemanden gefunden hat der einem ""hilft"" nach ca. 20 min.(wir waren gerade in einem Beratungsgespräch) läutet auf einmal das Handy des Beraters und der Typ dreht sich einfach um und geht weg. Ich dachte der kommt wieder nach dem Telefonat deshalb hab ich gewartet und gewartet und gewartet naja auf jeden Fall ist er dann NICHT mehr zurück gekommen und ich wusste nicht mehr weiter. Ich wollte mir einen anderen Berater suchen aber wenn man fragt: können Sie mir weiter helfen? heißt es: Ich bin aus einer anderen Abteilung fragen Sie am besten einen Berater aus dieser Abteilung! Ich frag mich was macht der Typ dann da wenn er für diesen Bereich nicht zuständig ist? Ich musste mir alles mühsam und ich habe wirklich sehr lange gebraucht alleine zusammen suchen was ich brauchte. Ausserdem hab ich verschiedene Sachen kaufen müssen weil ich nicht wusste ob das passt oder nicht deshalb habe ich dann zwei verschiedene Sachen gekauft. So und jetzt liegt das Teil das nicht gepasst hat bei mir zuhause herum und wird nicht benötigt. Ich denke die wollen ab 17 Uhr nicht mehr arbeiten. Solche ******* dort. Sucht euch einen anderen Job wenn ihr keinen bock zu arbeiten habt.";OBI Markt Wien Triester Str.
2018-07-04T10:13:47.722Z;5;;OBI Markt Wien Triester Str.
2018-07-04T07:56:18.573Z;4;;OBI Markt Wien Triester Str.
2018-07-04T07:31:33.169Z;4;;OBI Markt Wien Triester Str.
2018-07-03T20:01:28.340Z;5;;OBI Markt Wien Triester Str.
2018-07-03T17:49:39.746Z;5;;OBI Markt Wien Triester Str.
2018-07-03T15:25:49.200Z;4;Wollte eigentlich nur Blumen für den Garten kaufen! Sie hatten viele verschiedene aber das Angebot war leider schon weg! Aber sonst gibt es hier einiges wo man brauchen kann!;OBI Markt Wien Triester Str.
2018-07-03T12:29:34.132Z;4;;OBI Markt Wien Triester Str.
2018-07-03T10:33:12.150Z;5;;OBI Markt Wien Triester Str.
2018-07-02T17:22:32.272Z;5;Sehr nette und hilfsbereite Mitarbeiter in der Eisenwarenabteilung!!!!!;OBI Markt Wien Triester Str.
2018-07-02T12:27:34.797Z;5;;OBI Markt Wien Triester Str.
2018-07-02T10:02:46.098Z;5;;OBI Markt Wien Triester Str.
2018-07-02T08:58:21.816Z;5;;OBI Markt Wien Triester Str.
2018-07-01T13:34:34.737Z;5;;OBI Markt Wien Triester Str.
2018-07-01T08:01:16.057Z;5;gut sortiert und gut zu erreichen. wenn man mal etwas nicht findet sind umgehend hilfsbereite angestellte r stelle.;OBI Markt Wien Triester Str.
2018-07-01T07:25:14.305Z;4;;OBI Markt Wien Triester Str.
2018-06-29T20:04:37.395Z;4;;OBI Markt Wien Triester Str.
2018-06-29T18:09:30.043Z;5;;OBI Markt Wien Triester Str.
2018-06-29T15:45:51.402Z;1;;OBI Markt Wien Triester Str.
2018-06-29T10:46:17.211Z;4;;OBI Markt Wien Triester Str.
2018-06-28T04:15:30.864Z;4;;OBI Markt Wien Triester Str.
2018-06-27T18:34:03.239Z;5;Gut sortierter Obi;OBI Markt Wien Triester Str.
2018-06-27T10:32:58.869Z;3;Auswahl zur genüge, alles vorhanden um ein schönes zu Hause zu gestalten. Personal, schwer zu finden,nicht sehr kompetent, aber freundlich.;OBI Markt Wien Triester Str.
2018-06-27T07:21:34.889Z;5;;OBI Markt Wien Triester Str.
2018-06-26T14:24:37.799Z;4;;OBI Markt Wien Triester Str.
2018-06-26T14:17:22.992Z;5;;OBI Markt Wien Triester Str.
2018-06-26T09:07:16.736Z;4;Riesiger OBI-Markt mit tollem Sortiment, die Mitarbeiter sind größtenteils sehr freundlich und bemüht, es gibt aber leider - abteilungsabhängig - auch sehr unbemühte Mitarbeiter;OBI Markt Wien Triester Str.
2018-06-26T06:16:17.777Z;5;;OBI Markt Wien Triester Str.
2018-06-25T15:57:54.113Z;5;;OBI Markt Wien Triester Str.
2018-06-23T12:40:47.607Z;1;;OBI Markt Wien Triester Str.
2018-06-23T10:20:32.833Z;4;;OBI Markt Wien Triester Str.
2018-06-22T09:50:56.826Z;5;;OBI Markt Wien Triester Str.
2018-06-21T18:28:40.384Z;4;Gratuliere;OBI Markt Wien Triester Str.
2018-06-21T14:26:28.605Z;3;;OBI Markt Wien Triester Str.
2018-06-21T11:47:57.164Z;5;Super Auswahl, gute Parkmöglichkeiten;OBI Markt Wien Triester Str.
2018-06-21T08:30:56.445Z;5;Mjesto koje ima sve za kucu;OBI Markt Wien Triester Str.
2018-06-21T05:13:15.519Z;5;;OBI Markt Wien Triester Str.
2018-06-19T14:13:44.058Z;4;;OBI Markt Wien Triester Str.
2018-06-19T12:53:58.968Z;5;;OBI Markt Wien Triester Str.
2018-06-19T08:19:58.955Z;4;;OBI Markt Wien Triester Str.
2018-06-19T05:01:50.053Z;4;;OBI Markt Wien Triester Str.
2018-06-18T14:39:21.073Z;5;;OBI Markt Wien Triester Str.
2018-06-18T11:16:51.427Z;4;Große Auswahl, nicht immer übersichtlich, manchmal zu teuer.;OBI Markt Wien Triester Str.
2018-06-18T08:12:16.823Z;4;;OBI Markt Wien Triester Str.
2018-06-17T14:45:41.828Z;3;;OBI Markt Wien Triester Str.
2018-06-17T09:55:55.737Z;5;;OBI Markt Wien Triester Str.
2018-06-16T15:11:55.491Z;5;Sehr gut sortiert;OBI Markt Wien Triester Str.
2018-06-15T20:12:52.205Z;4;It had everything we needed;OBI Markt Wien Triester Str.
2018-06-15T06:38:40.949Z;4;;OBI Markt Wien Triester Str.
2018-06-15T06:10:54.747Z;5;;OBI Markt Wien Triester Str.
2018-06-14T19:51:40.567Z;4;Gute Bedingungen!;OBI Markt Wien Triester Str.
2018-06-14T19:45:06.021Z;5;Sehr gut;OBI Markt Wien Triester Str.
2018-06-14T19:10:13.476Z;2;;OBI Markt Wien Triester Str.
2018-06-14T08:37:56.027Z;5;;OBI Markt Wien Triester Str.
2018-06-14T06:30:49.570Z;3;;OBI Markt Wien Triester Str.
2018-06-14T05:52:35.546Z;4;;OBI Markt Wien Triester Str.
2018-06-13T12:56:51.724Z;5;Gut;OBI Markt Wien Triester Str.
2018-06-13T07:31:03.217Z;5;;OBI Markt Wien Triester Str.
2018-06-12T16:07:50.621Z;5;;OBI Markt Wien Triester Str.
2018-06-12T15:23:25.937Z;5;;OBI Markt Wien Triester Str.
2018-06-12T14:46:10.636Z;3;Only 3/5 cause I’m not too happy with the friendliness and helpfulness of the staff at all times.;OBI Markt Wien Triester Str.
2018-06-12T10:29:19.246Z;4;;OBI Markt Wien Triester Str.
2018-06-11T16:34:30.214Z;2;Mann findet keine Person zu informieren;OBI Markt Wien Triester Str.
2018-06-11T11:15:18.785Z;4;Das was ich gebraucht habe auch bekommen.Sogar von Mitarbeiter angesprochen.;OBI Markt Wien Triester Str.
2018-06-11T10:37:23.264Z;5;;OBI Markt Wien Triester Str.
2018-06-11T06:11:18.920Z;5;;OBI Markt Wien Triester Str.
2018-06-11T03:48:20.354Z;5;;OBI Markt Wien Triester Str.
2018-06-10T09:13:35.751Z;1;;OBI Markt Wien Triester Str.
2018-06-10T08:34:26.101Z;5;;OBI Markt Wien Triester Str.
2018-06-09T20:37:27.110Z;5;Awesome;OBI Markt Wien Triester Str.
2018-06-09T18:47:58.342Z;4;;OBI Markt Wien Triester Str.
2018-06-09T16:58:57.181Z;4;Gut;OBI Markt Wien Triester Str.
2018-06-09T11:26:34.405Z;3;Regular hardware store;OBI Markt Wien Triester Str.
2018-06-09T06:02:37.640Z;5;Super;OBI Markt Wien Triester Str.
2018-06-08T13:53:29.436Z;5;;OBI Markt Wien Triester Str.
2018-06-08T09:18:26.167Z;5;;OBI Markt Wien Triester Str.
2018-06-07T15:36:45.743Z;3;;OBI Markt Wien Triester Str.
2018-06-07T14:25:35.711Z;5;Super!!;OBI Markt Wien Triester Str.
2018-06-07T13:44:27.764Z;5;;OBI Markt Wien Triester Str.
2018-06-07T10:15:24.297Z;5;Super alles bekommen.;OBI Markt Wien Triester Str.
2018-06-07T09:37:00.805Z;4;;OBI Markt Wien Triester Str.
2018-06-07T09:13:42.038Z;5;Super;OBI Markt Wien Triester Str.
2018-06-07T08:37:54.841Z;4;;OBI Markt Wien Triester Str.
2018-06-06T20:40:57.369Z;4;"Siroky vyber tovaru.Dotycna predavacka ""nevie co predava"".Tvrdila mi ,ze pri danom  druhu vyrobku   Kalk +  ,je rozdiel v cene podla toho ,ktora to firma vyraba.V skutocnosti po prestudovani  zlozenia vyrobku,ma tento produkt u kazdej firmy ine zlozenie.";OBI Markt Wien Triester Str.
2018-06-06T07:47:17.587Z;3;Very funny and good;OBI Markt Wien Triester Str.
2018-06-05T15:09:05.784Z;2;Sehr wenig auswahl an Grillern kein Wunder das man bei Amazon bestellt.;OBI Markt Wien Triester Str.
2018-06-05T07:55:08.312Z;5;;OBI Markt Wien Triester Str.
2018-06-04T06:04:43.252Z;4;;OBI Markt Wien Triester Str.
2018-06-03T08:49:19.896Z;5;;OBI Markt Wien Triester Str.
2018-06-03T08:34:54.438Z;5;;OBI Markt Wien Triester Str.
2018-06-03T07:31:08.655Z;4;;OBI Markt Wien Triester Str.
2018-06-02T17:42:44.788Z;3;;OBI Markt Wien Triester Str.
2018-06-02T17:11:22.334Z;5;;OBI Markt Wien Triester Str.
2018-06-02T10:05:15.430Z;5;Hat alles was man so brauchen kann.;OBI Markt Wien Triester Str.
2018-06-02T10:04:56.793Z;4;;OBI Markt Wien Triester Str.
2018-06-02T07:01:43.167Z;5;;OBI Markt Wien Triester Str.
2018-06-02T05:28:29.039Z;5;;OBI Markt Wien Triester Str.
2018-06-01T15:51:35.588Z;4;Übersichtlich..;OBI Markt Wien Triester Str.
2018-06-01T04:33:51.635Z;5;;OBI Markt Wien Triester Str.
2018-05-30T14:38:14.594Z;4;;OBI Markt Wien Triester Str.
2018-05-30T03:31:29.000Z;5;;OBI Markt Wien Triester Str.
2018-05-29T12:00:43.705Z;5;Gut und umfangreich !;OBI Markt Wien Triester Str.
2018-05-29T07:25:16.241Z;5;;OBI Markt Wien Triester Str.
2018-05-28T12:53:37.379Z;5;;OBI Markt Wien Triester Str.
2018-05-28T12:05:03.793Z;5;;OBI Markt Wien Triester Str.
2018-05-28T11:33:55.193Z;5;Riesige Auswahl, das beeindrückt, aber die Preise sind etwas überzogen!;OBI Markt Wien Triester Str.
2018-05-27T12:40:25.011Z;4;;OBI Markt Wien Triester Str.
2018-05-27T09:40:01.332Z;4;Einwandfrei;OBI Markt Wien Triester Str.
2018-05-26T19:39:51.047Z;5;;OBI Markt Wien Triester Str.
2018-05-26T15:49:57.616Z;5;;OBI Markt Wien Triester Str.
2018-05-26T11:47:36.059Z;4;;OBI Markt Wien Triester Str.
2018-05-26T09:22:13.993Z;5;Personal kompetent und sehr höflich sowie hilfsbereit;OBI Markt Wien Triester Str.
2018-05-26T08:59:09.674Z;5;Hier gibt es alles was man braucht...;OBI Markt Wien Triester Str.
2018-05-25T16:25:02.161Z;4;;OBI Markt Wien Triester Str.
2018-05-25T15:08:48.590Z;4;;OBI Markt Wien Triester Str.
2018-05-25T12:59:52.402Z;3;;OBI Markt Wien Triester Str.
2018-05-25T07:41:49.617Z;5;Cool;OBI Markt Wien Triester Str.
2018-05-24T15:18:22.476Z;4;;OBI Markt Wien Triester Str.
2018-05-24T12:03:49.516Z;5;Obi eben;OBI Markt Wien Triester Str.
2018-05-24T06:34:07.257Z;4;;OBI Markt Wien Triester Str.
2018-05-24T05:00:16.137Z;5;;OBI Markt Wien Triester Str.
2018-05-24T04:39:36.085Z;3;;OBI Markt Wien Triester Str.
2018-05-23T22:57:04.309Z;1;;OBI Markt Wien Triester Str.
2018-05-23T17:09:11.190Z;4;;OBI Markt Wien Triester Str.
2018-05-23T12:25:36.172Z;4;;OBI Markt Wien Triester Str.
2018-05-23T11:02:30.945Z;4;;OBI Markt Wien Triester Str.
2018-05-23T10:05:44.494Z;5;;OBI Markt Wien Triester Str.
2018-05-23T09:09:44.077Z;5;;OBI Markt Wien Triester Str.
2018-05-22T20:07:07.747Z;5;;OBI Markt Wien Triester Str.
2018-05-22T14:53:13.287Z;4;;OBI Markt Wien Triester Str.
2018-05-22T11:13:41.672Z;4;;OBI Markt Wien Triester Str.
2018-05-22T03:27:19.187Z;4;Sehr gut;OBI Markt Wien Triester Str.
2018-05-21T18:03:13.858Z;5;;OBI Markt Wien Triester Str.
2018-05-21T17:07:00.272Z;3;;OBI Markt Wien Triester Str.
2018-05-21T17:03:01.222Z;5;;OBI Markt Wien Triester Str.
2018-05-21T16:25:11.232Z;3;;OBI Markt Wien Triester Str.
2018-05-21T07:47:56.507Z;4;;OBI Markt Wien Triester Str.
2018-05-20T21:56:30.345Z;5;Gut;OBI Markt Wien Triester Str.
2018-05-20T08:04:21.332Z;5;Ok;OBI Markt Wien Triester Str.
2018-05-20T04:40:01.988Z;5;Nekem meg felel az aráik jók, és ráadásul még közel is van;OBI Markt Wien Triester Str.
2018-05-19T11:34:41.993Z;5;;OBI Markt Wien Triester Str.
2018-05-19T09:43:12.417Z;5;;OBI Markt Wien Triester Str.
2018-05-18T20:37:00.361Z;5;It's huge, has a good selection and fair prices. It's definitely the best in the area;OBI Markt Wien Triester Str.
2018-05-18T17:13:37.490Z;2;;OBI Markt Wien Triester Str.
2018-05-18T10:20:59.841Z;2;45 Minuten Wartezeit für einen Wasserhahn der seit 2 Monaten reserviert war.... er wurde erst nach sage und schreibe 45 min gefunden und das von der Dame die unten bei der Info arbeitet. Echt schwache Leistung  OBI;OBI Markt Wien Triester Str.
2018-05-17T20:35:55.368Z;1;;OBI Markt Wien Triester Str.
2018-05-17T13:47:01.313Z;5;;OBI Markt Wien Triester Str.
2018-05-17T09:11:56.733Z;5;Odlicno mijesto za kupovinu;OBI Markt Wien Triester Str.
2018-05-17T07:48:24.475Z;4;Großer und gut sortierter Obi. Die Mitarbeiter waren auch sehr nett und hilfsbereit. Bin mit dem Auto in die Parkgarage gefahren. Beim hinausfahren, habe ich nicht auf Anhieb den Ausgang gefunden und musste zweimal umdrehen. Eine bessere Beschilderung wäre gut gewesen.;OBI Markt Wien Triester Str.
2018-05-17T05:13:39.820Z;5;;OBI Markt Wien Triester Str.
2018-05-17T03:35:17.404Z;5;Riesensortiment für Heimwerker und Hobbygärtner. Alles was das Herz begehrt.;OBI Markt Wien Triester Str.
2018-05-16T16:35:11.260Z;5;;OBI Markt Wien Triester Str.
2018-05-16T15:13:59.583Z;5;Far from where i live but easy to get there;OBI Markt Wien Triester Str.
2018-05-16T05:43:53.568Z;5;Riesen Auswahl freundliche Beratung;OBI Markt Wien Triester Str.
2018-05-15T15:46:01.450Z;4;Sehr gute Auswahl Möglichkeiten.;OBI Markt Wien Triester Str.
2018-05-14T08:17:14.120Z;5;;OBI Markt Wien Triester Str.
2018-05-12T12:36:02.548Z;4;;OBI Markt Wien Triester Str.
2018-05-11T13:56:18.156Z;5;Alles, was der Heimwerker braucht!;OBI Markt Wien Triester Str.
2018-05-10T14:49:01.892Z;5;Riesig, schön, sauber;OBI Markt Wien Triester Str.
2018-05-09T22:06:18.689Z;4;;OBI Markt Wien Triester Str.
2018-05-09T16:18:34.762Z;4;;OBI Markt Wien Triester Str.
2018-05-09T14:31:49.993Z;3;Baumarkt halt. Nix besonderes. Beim nasser Straße wirds in der Garage sehr sehr rutschig;OBI Markt Wien Triester Str.
2018-05-09T08:50:53.870Z;4;;OBI Markt Wien Triester Str.
2018-05-09T05:31:45.353Z;4;;OBI Markt Wien Triester Str.
2018-05-09T04:16:31.923Z;5;;OBI Markt Wien Triester Str.
2018-05-08T09:13:57.266Z;5;;OBI Markt Wien Triester Str.
2018-05-07T21:25:34.486Z;4;;OBI Markt Wien Triester Str.
2018-05-07T21:05:35.514Z;5;;OBI Markt Wien Triester Str.
2018-05-07T20:21:53.324Z;5;;OBI Markt Wien Triester Str.
2018-05-07T16:59:36.859Z;5;;OBI Markt Wien Triester Str.
2018-05-06T10:47:02.503Z;3;ordered a shower cabin - first time they ordered inexistent one, second time forgot the delivery;OBI Markt Wien Triester Str.
2018-05-05T22:46:41.104Z;5;;OBI Markt Wien Triester Str.
2018-05-05T15:54:27.165Z;5;Gutes service;OBI Markt Wien Triester Str.
2018-05-05T15:49:44.116Z;5;Super günstig super toll.;OBI Markt Wien Triester Str.
2018-05-05T15:37:36.699Z;5;Ok;OBI Markt Wien Triester Str.
2018-05-05T14:35:03.333Z;5;;OBI Markt Wien Triester Str.
2018-05-05T11:23:56.439Z;5;;OBI Markt Wien Triester Str.
2018-05-05T08:32:18.559Z;5;Great assortment;OBI Markt Wien Triester Str.
2018-05-04T20:29:25.049Z;5;Hat einfache alles;OBI Markt Wien Triester Str.
2018-05-04T11:50:11.252Z;4;;OBI Markt Wien Triester Str.
2018-05-04T07:49:01.412Z;4;;OBI Markt Wien Triester Str.
2018-05-03T09:35:17.296Z;4;;OBI Markt Wien Triester Str.
2018-05-03T07:10:42.798Z;5;Good;OBI Markt Wien Triester Str.
2018-05-03T06:08:50.727Z;5;;OBI Markt Wien Triester Str.
2018-05-01T20:13:30.262Z;5;Ein super Service;OBI Markt Wien Triester Str.
2018-04-28T23:38:11.389Z;5;;OBI Markt Wien Triester Str.
2018-04-28T08:28:14.620Z;3;Nicht sehr große Auswahl bei Pflanzen.;OBI Markt Wien Triester Str.
2018-04-28T08:03:24.683Z;3;;OBI Markt Wien Triester Str.
2018-04-28T05:06:08.977Z;5;;OBI Markt Wien Triester Str.
2018-04-27T15:16:02.089Z;5;;OBI Markt Wien Triester Str.
2018-04-27T12:39:33.310Z;3;;OBI Markt Wien Triester Str.
2018-04-27T11:40:29.951Z;3;;OBI Markt Wien Triester Str.
2018-04-26T10:38:39.716Z;5;Seit dem Neubau, alles übersichtlicher geworden.;OBI Markt Wien Triester Str.
2018-04-25T19:30:25.743Z;5;;OBI Markt Wien Triester Str.
2018-04-25T10:30:41.008Z;4;;OBI Markt Wien Triester Str.
2018-04-25T10:21:58.890Z;5;??????? ??????? ??? ?? ???????  ????????????;OBI Markt Wien Triester Str.
2018-04-24T19:10:16.877Z;5;Big place. Good.;OBI Markt Wien Triester Str.
2018-04-24T10:17:08.036Z;3;;OBI Markt Wien Triester Str.
2018-04-23T19:16:37.548Z;5;;OBI Markt Wien Triester Str.
2018-04-23T16:19:21.812Z;4;;OBI Markt Wien Triester Str.
