likesCount;publishedAtDate;stars;text;title
2;2023-01-30T13:58:06.498Z;5;This place is a must go for all Turkish d?ner lovers. There is no need to seek adventure another place in Vienna. The portions are generous the staff is kind and generous. Just do not be late for dinners the food is on high demand. You might not lucky as we are to get the generous gift from the chef for the last wrap. We really thank them not returning us at last minute. Just taste this experience !;FERHAT D?NER
0;2023-01-30T13:53:12.228Z;5;;FERHAT D?NER
0;2023-01-30T10:45:24.010Z;3;Etwas entt?uschend. Fleisch gut aber nix besonderes. Brot zerbr?selt fast und statt dem hoch angepriesenen Holz werden Holz Prikkets verwendet;FERHAT D?NER
1;2023-01-30T01:14:31.366Z;5;Verdammt lecker und bei der Warteschlange bestellt man sich besser noch einen 2. Kebab dazu. ??;
;;;;
;;;;
3;2023-01-29T23:05:29.738Z;5;Wer einen Orga*mus im Mund haben m?chte, der ist hier richtig;FERHAT D?NER
1;2023-01-29T22:52:39.786Z;2;Das Fleisch schmeckt sehr gut. Alle Mitarbeiter sind sehr freundlich bis auf einen der ist sehr unfreundlich.;FERHAT D?NER
0;2023-01-29T19:13:41.290Z;5;;FERHAT D?NER
0;2023-01-29T19:11:44.950Z;2;;FERHAT D?NER
1;2023-01-29T19:06:40.375Z;5;The best;FERHAT D?NER
0;2023-01-29T12:59:28.645Z;5;;FERHAT D?NER
1;2023-01-29T11:34:17.004Z;5;Himmlisch lecki dieser 120g D?ner Sandwich, jedoch muss man tats?chlich ohne So?e essen.;FERHAT D?NER
1;2023-01-29T08:42:53.289Z;5;Ich bin jetzt eigentlich nicht so der D?neresser. Aber bei Ferhats D?ner hat man nicht wirklich das Gef?hl, eine D?ner zu essen. Man kann ihn definitiv nicht mit dem vergleichen, was man kennt. Alles wird frisch zubereitet und man merkt, dass auf Qualit?t Wert gelegt wird. Das Personal ist auch sehr freundlich und das Warten lohnt sich auf jeden Fall!;FERHAT D?NER
0;2023-01-28T21:12:11.280Z;4;;FERHAT D?NER
0;2023-01-28T15:19:18.855Z;5;;FERHAT D?NER
0;2023-01-27T18:47:38.189Z;4;;FERHAT D?NER
0;2023-01-27T17:08:18.316Z;5;;FERHAT D?NER
1;2023-01-27T08:02:09.322Z;3;First, this doner place caught my eyes because of the long queue. I looked at its google maps reviews and it had a pretty high rating so I was intrigued to try and had a pretty high expectation. I went there and (as usual) there was a long queue so I had to queue for an hour (there was a nice waitress giving free drinks for people who were waiting) just for a doner sandwich. The place was hot since they used big fire for the rotisserie (also because I went there on summer).;
;;;;
;;;;
0;2023-01-26T15:20:05.159Z;5;;FERHAT D?NER
0;2023-01-26T13:44:12.102Z;3;;FERHAT D?NER
1;2023-01-26T05:48:07.148Z;5;Das ist der beste D?ner !;FERHAT D?NER
3;2023-01-25T20:04:48.537Z;1;Orgazisasyon  s?f?rr;FERHAT D?NER
2;2023-01-25T18:21:15.001Z;5;Der geilste HolzkohlenD?ner Rindfleisch von der ganze  Welt um es in  leicht T?rkisch Deutsch zu formulieren;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
0;2023-01-25T18:14:08.451Z;5;;FERHAT D?NER
0;2023-01-25T17:17:31.605Z;4;;FERHAT D?NER
1;2023-01-25T11:36:23.046Z;5;Sehr gutes D?r?m. Lange Warteschlangen. die Mitarbeiter vers??en einem die lange Wartezeit mit t?rkischem Tee ??;FERHAT D?NER
0;2023-01-25T01:35:20.252Z;4;???? ???? ?????? ??? ????? ?? ????? ???? ????? ?????? ????? ????? ???? ???? ???? ??? ??? ??? ???? ?? ???? ????? ??? ? ?? ???? ?? ????? ?? ????;FERHAT D?NER
0;2023-01-24T22:36:49.394Z;5;;FERHAT D?NER
0;2023-01-24T18:16:32.399Z;3;;FERHAT D?NER
0;2023-01-24T17:40:36.982Z;2;Nichts besonderes die Mitarbeiter k?nnten freundlicher sein.;FERHAT D?NER
0;2023-01-24T14:50:05.708Z;4;Brot war zu trocken, aber das Fleisch war lecker.;FERHAT D?NER
2;2023-01-24T01:46:38.707Z;3;Jeder sprach eine Zeit lang von Ferhat D?ner? somit musste ich ihn schlussendlich auch einmal testen. Fleisch is gut, Zutaten wirken frisch, Lokal war recht sauber, Boden k?nnte nur zwischendurch auch mal gewischt werden. Das Brot beim Kebab schmeckt wie a Semmel vom Supermarkt und die Zwiebeln und Tomaten waren eiskalt, schlechte Kombi.;
;;;;
;;;;
0;2023-01-24T00:31:39.340Z;3;????? ???? ???? ???????? ??? ????? ??????? ?????? ?? ??????  ???? ????? ????? ?????? ???????? ???????? ???? ???  ????? ?????? ?????? ?????? ???????? ????.;FERHAT D?NER
0;2023-01-23T20:09:49.308Z;5;Freundlicher Mitarbeiter, schmeckt gut und Frisch. Preisleistungsverh?ltnis 7/10.;FERHAT D?NER
2;2023-01-23T19:23:56.520Z;5;Was soll man da lange schreiben das Kebab-Sandwich schmeckt wirklich spitze.;FERHAT D?NER
0;2023-01-23T05:56:57.219Z;4;;FERHAT D?NER
0;2023-01-22T20:42:57.310Z;1;;FERHAT D?NER
0;2023-01-22T19:47:30.101Z;4;Fleisch gut, Brot sehr gut, Sonst ?berteuert!;FERHAT D?NER
0;2023-01-22T18:21:56.912Z;5;Qualit?t halt, schmeckt sehr lecker das ist ein echter D?ner. Da die meisten nur aufgepeppte Salat Sose  Hackfleisch D?ner als D?ner kennen, behaupten die, dass es nicht so schmeckt wie bei denen um die Ecke.;FERHAT D?NER
1;2023-01-22T00:26:29.822Z;3;Bei Gott ?berbewerteter D?ner;FERHAT D?NER
1;2023-01-21T20:06:08.370Z;5;Der beste D?ner der Stadt! Ferhat wird den Hype auf jeden Fall gerecht, das Fleisch ist unglaublich saftig und das selbstgemachte Brot au?en sch?n knusprig und innen perfekt weich. Auch das Gem?se und die So?e sind sehr lecker und auch von der Menge her perfekt dosiert. Daf?r nimmt man die lange Schlange gerne in Kauf!;FERHAT D?NER
1;2023-01-21T19:09:56.972Z;5;Beste D?ner in Wien;FERHAT D?NER
1;2023-01-21T18:23:36.128Z;5;Super lecker, nur jedes mal eine warte zeit von ca 20 min aber das nimmt man in kauf, ausserdem vers??t das gewerbe die warte zeit mit t?rkischen Tee (im Winter ) oder einem Getr?nk (im Sommer).;
;;;;
2;2023-01-21T14:49:45.977Z;4;It was really busy and they didn?t take card to we had to go to the nearby atm there was also no place to sit in the shop but the D?ner sandwich was fantastic;FERHAT D?NER
1;2023-01-21T12:46:12.200Z;5;Wahnsinn;FERHAT D?NER
3;2023-01-21T11:52:22.270Z;1;Der Hype ist f?r mich ganz und gar nicht nachvollziehbar. Das Sandwich schmeckt wie eine ?bliche Semmel und das Fleisch ist v?llig geschmacksneutral bzw schmeckt es nach altem Rind;FERHAT D?NER
1;2023-01-21T10:56:34.800Z;5;??????;FERHAT D?NER
0;2023-01-20T19:26:42.930Z;5;;FERHAT D?NER
2;2023-01-20T18:55:24.444Z;3;Als Wiener kann ich sagen das ich viele Kebab schon gegessen habe , viele gute aber auch viele schlechte dabei gewesen . Ferhats D?ner ist tats?chlich was anderes als die Normalen Kebabh?u?er, das Fleisch wird anders gebraten und die Qualit?t ist recht gut. Aber jetzt kommen wir mal zum Rest ich finde f?r 180gramm fleisch in einem Brot wie von jedem T?rkischen B?cker f?r ca. 8.10? ist echt zuviel . Salat nichts besonderes die Souce 0815 und auf diesen Kebab soll ich noch 20min warten, nein danke. Wir m?ssen realisieren das es nur 180gramm Rindfleisch sind und das restliche ist nicht viel was soviel kosten kann. Ich glaube das der Hype um Ferhats D?ner nicht lange anhalten wird da man um ca. 3 euro weniger gleich gute bzw villeicht bessere Kebab bekommt.;FERHAT D?NER
0;2023-01-20T15:07:37.794Z;5;;FERHAT D?NER
1;2023-01-20T15:05:19.269Z;5;;FERHAT D?NER
3;2023-01-20T13:58:08.230Z;5;Sehr gut.;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
1;2023-01-20T11:55:09.947Z;5;Tolles Essen! Kein klassischer D?ner, wie man ihn vielleicht erwartet aber qualitativ aller oberste Klasse. Auch das Service ist immer sehr in Ordnung haben zuletzt Tee aufs Haus bekommen.;
;;;;
0;2023-01-20T10:50:10.879Z;4;;FERHAT D?NER
0;2023-01-20T01:10:28.024Z;5;;FERHAT D?NER
1;2023-01-19T21:45:31.850Z;5;Bestes D?ner in Wien. Man steht nur ewig, weil so viel los ist! Mitarbeiter sind aber sehr freundlich und flott!;FERHAT D?NER
0;2023-01-19T17:28:32.356Z;5;;FERHAT D?NER
1;2023-01-19T16:03:54.123Z;5;Ferhat D?ner ist echt ein Erlebnis und er wird seinem Hype gerecht. Man steht zwar eine Weile an, aber es lohnt sich. Das Fleisch ist richtige Top-Qualit?t und schmeckt komplett anders als bei traditionellen D?nerl?den. Wegen der Schlage und dem hohen Preis, ist es aber kein D?ner den man sich regelm??ig holen w?rde.;FERHAT D?NER
2;2023-01-19T15:27:24.537Z;1;Verstehe den Hype nicht. Hatte so gro?e Erwartungen aber es schmeckt absolut nicht, musste ihn wegwerfen. nie wieder;FERHAT D?NER
0;2023-01-18T16:17:02.566Z;5;;FERHAT D?NER
1;2023-01-18T14:56:49.398Z;1;Ich war mit meinem Mann nur einmal dort. Wir haben ein Sandwich mit 125g Fleisch bestellt. Das Fleisch war ohne Zutaten. Mir ging es sehr schlecht danach. Mein Mann genauso. Au?erdem war die Wartezeit extrem lang. So lange warte ich nicht einmal bei einem Arzt. F?r uns ist es das erste und letzte Mal. Es gibt 100000, die es viel besser machen und auch g?nstiger. Ich dachte beim ersten Blick und weil so viel Leute dorthin gehen, dass ich mein Traumsandwich essen werde, aber um 5,60 Euro, was eh f?r ein Kebabsandwich sehr teuer ist und dann sowas kommt, never ever.;FERHAT D?NER
2;2023-01-18T08:57:31.814Z;5;Ich bin auf beiden Augen blind, wurde von meiner Betreuerin dort hingebracht um zu essen. Auf jeden Fall dank den D?ner von Ferhat, kann ich wieder auf meinen beiden Augen sehen. Unglaublich! Hab direkt danach noch eins gegessen.;FERHAT D?NER
0;2023-01-18T01:44:57.825Z;4;;FERHAT D?NER
1;2023-01-17T17:49:41.523Z;5;Die Erwartungen waren schon recht hoch, wenn man knappe 6? f?r ein D?nner Kebap bezahlen soll, was meiner Meinung nach auch sicherlich Teil der Marketingstrategie sein wird.;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
0;2023-01-17T15:21:55.662Z;1;Fleisch war sehr kalt!!!;FERHAT D?NER
0;2023-01-17T08:49:28.309Z;1;Nicht wiklich was besonderes, so wie das Gesch?ft geworben wird. Wir waren zu 3 dort und alle haben das selbe empfunden. Sehr viele Kunden stehen schlange. Und viel zu teuer.;FERHAT D?NER
0;2023-01-16T22:01:09.617Z;5;Anstehen hat sich gelohnt;FERHAT D?NER
1;2023-01-16T18:08:33.584Z;5;Excellent kebab;FERHAT D?NER
0;2023-01-16T17:07:51.265Z;3;Norm;FERHAT D?NER
2;2023-01-16T17:02:26.977Z;4;Ein authentischer D?ner Laden... wo Brot usw;
;;;;
0;2023-01-16T14:01:06.108Z;4;"Ich war heute Mittag das erste Mal da. Die Warteschlange war ""relativ"" kurz, aber insgesamt habe ich doch 15 Minuten warten m?ssen. Der D?rum war lecker, aber wieso Leute daf?r regelm??ig 30+ Minuten Wartezeit in Kauf nehmen, kann ich nicht ganz nachvollziehen.";FERHAT D?NER
1;2023-01-16T13:32:03.613Z;5;Bekannt als der beste D?ner Wiens. Tats?chlich ist dieser D?ner anders als der Klassische: Das verwendete Brot ist ein anderes, aber selbst gemacht, das Fleisch wird gewogen, schmeckt jedoch unglaublich gut. Es wird sogar empfohlen wenig So?e zu verwenden, damit der Geschmack besser durchkommt. Die Portion ist ebenfalls sehr gro?, der Preis jedoch teurer (8,10? f?r einen normalen D?ner).;
;;;;
;;;;
1;2023-01-15T22:00:15.943Z;2;Sehr freundlich. Alles passt. NUR Fleisch ist sehr Salzig.;
;;;;
;;;;
0;2023-01-15T16:01:13.742Z;5;;FERHAT D?NER
1;2023-01-15T14:26:43.382Z;5;Ur gute die beste D?ner in Wien ist Ur lecker und dazu noch wert f?r denn preis kann ich empfehlen;FERHAT D?NER
0;2023-01-15T11:02:27.362Z;2;;FERHAT D?NER
0;2023-01-15T10:27:37.374Z;4;;FERHAT D?NER
0;2023-01-15T10:26:54.231Z;1;;FERHAT D?NER
0;2023-01-15T03:43:40.402Z;5;;FERHAT D?NER
2;2023-01-14T22:25:06.797Z;5;Ich habe dort wie immer hervorragend gegessen! Die D?ner sind einfach die besten ?sterreichweit und VL weltweit;FERHAT D?NER
0;2023-01-14T20:34:26.413Z;1;Ihr wollt einen miesen Tag? Ferhart D?ner;FERHAT D?NER
0;2023-01-14T20:09:58.797Z;4;;FERHAT D?NER
1;2023-01-14T16:00:16.856Z;5;Zwar steht man zwischen 30-60 Minuten an, jedoch zahlt es sich definitiv aus. Wenn man einmal bei Ferhat D?ner gegessen hat, dann wird man nirgends anders mehr (D?ner) essen. Mitarbeiter sind immer freundlich, und das Essen ist wie erw?hnt einmalig gut! Ich fahre extra vom anderen Ende von Wien dorthin.;FERHAT D?NER
0;2023-01-14T15:07:15.030Z;4;;FERHAT D?NER
1;2023-01-14T13:51:01.862Z;5;Top everything is always fresh bread meat vegetable they do their own bread. Top;FERHAT D?NER
2;2023-01-14T13:44:47.096Z;5;Fr?hes kommen lohnt sich. Um 11 gekommen und ca. 10min gewartet.;
;;;;
;;;;
;;;;
0;2023-01-14T11:53:10.766Z;5;;FERHAT D?NER
0;2023-01-14T11:48:21.849Z;5;;FERHAT D?NER
0;2023-01-13T16:12:24.773Z;5;;FERHAT D?NER
0;2023-01-13T14:24:57.355Z;5;;FERHAT D?NER
0;2023-01-13T09:44:27.134Z;3;Der D?ner war lecker das Fleisch wahr der Hammer aber fast 6 Euro f?r ein D?ner zu bezahlen und nicht mal ein Getr?nk dazu bekommen ist fast schon eine Frechheit.;FERHAT D?NER
0;2023-01-12T19:54:08.080Z;4;;FERHAT D?NER
0;2023-01-12T14:58:35.439Z;5;;FERHAT D?NER
1;2023-01-12T14:29:51.117Z;5;Etwas zum anstellen aber die Schlange bewegt sich schnell;
;;;;
;;;;
1;2023-01-12T08:39:21.871Z;5;Very good ??;FERHAT D?NER
0;2023-01-11T18:19:11.126Z;1;;FERHAT D?NER
0;2023-01-11T17:28:03.497Z;3;Wie immer, das Essen kalt ist.;FERHAT D?NER
0;2023-01-11T11:25:32.372Z;2;D?ner ganz Okay, leider gibt es dort kein Bier.;
;;;;
0;2023-01-11T05:10:27.391Z;5;;FERHAT D?NER
0;2023-01-10T18:37:13.737Z;5;;FERHAT D?NER
0;2023-01-10T17:56:41.303Z;5;;FERHAT D?NER
1;2023-01-10T16:26:03.317Z;5;Er ist zurzeit mit Abstand der Beste in seiner Branche;FERHAT D?NER
3;2023-01-10T09:58:27.041Z;4;Bin Vegetarier..;
;;;;
1;2023-01-09T21:12:02.987Z;4;Viyana genelinde en iyi d?ner buras? fakat bir kusuru var sol tarafta b?y?k d?ner ince kesilirken sa? taraftaki k???k d?ner daha h?zl? pi?irilip d??? yan?k i?i ?i? ve iri kal?yor. Alttan ?s?tma sistemi ile pi?irmeye ?al???yorlar ve ald???n?z porsiyona kar??t?r?yorlar bu lezzeti az da olsa bozuyor. Ama dedi?im gibi m?kemmel bir tad? var. M??teriye ?ok ilgililer k???n s?ra da ?ay yaz?n ise so?uk me?rubatlar ikram ediyorlar. Ekmekleri d??? ??t?r i?i pamuk gibi. Lava?lar? el eme?i kendileri a??yorlar ve odun ate?inde pi?iriyorlar. 10. Viyanaya yolunuz d??erse mutlaka gitmenizi ?neriyorum. En az?ndan kendinizi az da olsa memlekette hissedeceksiniz. ??;FERHAT D?NER
0;2023-01-09T21:06:02.736Z;5;;FERHAT D?NER
0;2023-01-09T19:53:29.849Z;3;;FERHAT D?NER
0;2023-01-09T13:38:53.188Z;4;;FERHAT D?NER
0;2023-01-09T09:02:15.121Z;4;;FERHAT D?NER
1;2023-01-09T07:12:23.502Z;5;Great doner, wainting time is almost an hour, but worth it.;FERHAT D?NER
1;2023-01-08T18:29:42.252Z;5;Bester D?ner, den ich je gegessen habe. Qualit?t der Zutaten schmeckt man einfach heraus. Da nimmt man gewisse Wartezeit in Kauf bzw. lange Anreise.;FERHAT D?NER
0;2023-01-08T15:05:29.537Z;4;;FERHAT D?NER
2;2023-01-08T09:00:52.961Z;5;Absol?tne najlep?? kebab vo Viedni. V?etko ?erstvo a poctivo pripraven?, ?iadne polotovary ale poctiv? kuchy?a. Ru?ne roben? a priamo pred vami upe?en? placky na drevenom uhl?. V ?ivote som nevidel lep?? koncept ako by? pri tomto druhu ?pecial?t origin?lnej?? a in? ako konkurencia. Jedlo bolo znamenit?, porcie m?sa v?m poctivo nev?ia pred vami. Vonku si najpr odstoj?te frontu, ale je to znak kvality a uznania ich pr?ce. Bol to asi najlep?? kebab ak? som v ?ivote jedol.;FERHAT D?NER
0;2023-01-07T23:56:55.507Z;3;Youtubeda izleyerek b?y?k beklenti ile gidip b?y?k hayal k?r?kl???na u?rad???m?z bir yer oldu malesef. Donerin eti olduk?a sertti. Lezzeti cok k?t? degildi. Fakat abartilacak bir tarafi oldu?u s?ylenemez. Ekmek b?y?k ve doyurucu olmasina ra?men g?zel de?ildi. Yakla??k 20 dk s?ra bekledik ve i?eride zor yer bulduk. G?n?n her saati bu s?ray? beklemek zorundasiniz. Fakat bu D?ner i?in bu kadar beklemeye de?er mi? Bence hay?r.;FERHAT D?NER
0;2023-01-07T23:03:49.546Z;4;"Sandwich- Das Fleisch selbst war sehr gut, k?nnte noch ein bisschen mehr gew?rzt sein. Obwohl das brot im Haus gebacken wird, was an sich frisch und warm ist, ist es ein bisschen trockener als gew?hnt. Die restlichen zutaten sind standard. Fazit, mehr ein Sandwich als ""D?ner?, aber lecker.";
;;;;
;;;;
0;2023-01-07T20:00:29.097Z;3;?berbewertet!! Die Schlange davor und das echte Feuer machen Eindruck, das wars aber auch schon! Wir kommen vom Land, darum ist unsere Auswahl zu Hause nicht gro? aber auf alle F?lle besser!;FERHAT D?NER
0;2023-01-07T19:23:42.637Z;5;;FERHAT D?NER
1;2023-01-07T18:13:08.455Z;5;Wer richtiges Fleisch essen m?chte ist hier genau richtig! Dazu das selbst gebackene Brot... Perfekt!;
;;;;
0;2023-01-07T17:05:45.538Z;5;;FERHAT D?NER
0;2023-01-07T12:52:20.081Z;5;;FERHAT D?NER
0;2023-01-07T12:23:03.026Z;4;;FERHAT D?NER
1;2023-01-07T11:33:20.264Z;5;Extrem Gut ?? ??;FERHAT D?NER
0;2023-01-07T01:51:18.532Z;5;;FERHAT D?NER
0;2023-01-06T19:39:34.285Z;4;;FERHAT D?NER
1;2023-01-06T19:24:06.116Z;5;Bester D?ner den ich je gegessen habe und werde wieder dort hingehen falls ich in Wien bin.;
;;;;
6;2023-01-06T16:46:36.101Z;4;Viel zu ?berteuert und dann wird noch der Preis erh?ht als ob es eh nicht schon teuer ist.;FERHAT D?NER
0;2023-01-06T14:05:05.556Z;3;;FERHAT D?NER
0;2023-01-06T11:15:59.458Z;5;;FERHAT D?NER
1;2023-01-05T19:56:53.636Z;5;Sehr gut ??;FERHAT D?NER
0;2023-01-05T16:48:37.859Z;5;;FERHAT D?NER
1;2023-01-05T15:21:07.419Z;5;Bester D?ner der Welt!;FERHAT D?NER
0;2023-01-05T15:20:11.131Z;5;;FERHAT D?NER
1;2023-01-05T14:00:33.922Z;4;Long line but food is good;FERHAT D?NER
1;2023-01-05T10:30:22.561Z;5;??????????;FERHAT D?NER
1;2023-01-05T06:45:54.477Z;4;Sehr gut. Jedoch teuer und lange Wartezeiten;FERHAT D?NER
3;2023-01-04T22:30:57.013Z;5;Das Essen war der Wahnsinn. Haben viel ?ber den D?ner geh?rt. Die hohen Erwartungen wurden erf?llt. Wir mussten lange anstehen, also rechnet mit hohen Wartezeiten.;FERHAT D?NER
8;2023-01-04T16:10:18.821Z;1;Update:;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
0;2023-01-04T15:37:28.939Z;5;;FERHAT D?NER
1;2023-01-03T22:16:50.702Z;5;Bester D?ner ?sterreichs ??;FERHAT D?NER
0;2023-01-03T20:45:32.805Z;5;;FERHAT D?NER
3;2023-01-03T18:39:49.697Z;5;Ak si chcete vychutna? prav? kebab tak si mus?te po?ka?. Rad tak na pol hodinu ale ?akanie stoj? za to.;FERHAT D?NER
0;2023-01-03T17:28:41.986Z;5;;FERHAT D?NER
1;2023-01-03T14:22:28.733Z;5;Bester d?ner der welt;FERHAT D?NER
2;2023-01-03T12:56:24.529Z;5;Wir waren dort um herauszufinden, was es mit dem Hype auf sich hat. Nach ca. 15 Minuten Wartezeit hatten wir das Objekt der Begierde endlich in unseren H?nden.;
;;;;
0;2023-01-03T06:52:16.008Z;3;;FERHAT D?NER
0;2023-01-03T00:22:48.059Z;1;;FERHAT D?NER
1;2023-01-02T23:09:44.014Z;5;Needs no introduction.  Kebabs are great. Small size is sufficient for most people if they have all the salads.;FERHAT D?NER
0;2023-01-02T13:33:00.491Z;1;Lohnt sich wirklich nicht . Man steht ewig an , das Fleisch wird mega pr?sentiert - schmeckt aber wirklich schlecht . Eine Mischung aus Knorpel und Kuh;FERHAT D?NER
1;2023-01-02T13:11:48.652Z;4;Geschmacklich der beste D?ner den wir je gegessen haben, alle Mitarbeiter freundlich und super gelaunt, trotz hohem Andrang. Die lange Wartezeit (-1Stern) wurde mit einem Tee aufs Haus ertr?glicher gemacht.;FERHAT D?NER
2;2023-01-02T05:50:48.729Z;5;Einfach alles top, man schmeckt die Liebe die drinnen steckt;FERHAT D?NER
0;2023-01-01T17:42:53.641Z;5;;FERHAT D?NER
3;2023-01-01T15:34:20.600Z;5;Alles perfekt;FERHAT D?NER
0;2023-01-01T14:07:18.897Z;5;;FERHAT D?NER
2;2023-01-01T13:22:20.334Z;5;Sehr gute D?ner und nette Mitarbeiter und alles selbstgemacht;FERHAT D?NER
2;2023-01-01T04:41:57.711Z;1;Maximal ?berbewertet;FERHAT D?NER
1;2022-12-31T20:08:05.341Z;5;We ate here 6 out of the 7 days we were in Vienna....;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
0;2022-12-31T19:32:38.364Z;5;;FERHAT D?NER
0;2022-12-31T19:07:12.444Z;5;Richtig gut !;FERHAT D?NER
0;2022-12-31T18:40:26.833Z;5;;FERHAT D?NER
1;2022-12-31T17:46:51.641Z;5;??renciyken Ankara'da yedi?imiz d?nerin ayn?s?. Ellerinize sa?l?k.;FERHAT D?NER
1;2022-12-31T16:32:04.436Z;5;Best Kebap ever in Vienna ??;FERHAT D?NER
1;2022-12-31T15:40:50.614Z;5;D?ner Sandwich war super, D?rum noch besser. Danke :-);FERHAT D?NER
1;2022-12-31T15:39:49.159Z;5;Sehr guter D?ner, 1A Qualit?t! Das warten hat sich gelohnt, ich w?rde jederzeit wieder kommen!;FERHAT D?NER
1;2022-12-31T10:15:43.058Z;2;sehr gutes Fleisch und gutes Faldenbrot;
;;;;
;;;;
;;;;
2;2022-12-31T00:11:43.516Z;5;Kein ?klassischer? D?ner. Man schmeckt die Qualit?t und die M?he, welches hinter den Produkten steckt. Das Fleisch und das Brot passen super zusammen und werden nicht von Unmengen an So?en ?berdeckt. Zudem sind die MitarbeiterInnen sehr aufmerksam und stets freundlich.;FERHAT D?NER
2;2022-12-30T21:32:14.002Z;5;definitiv der beste D?ner Wiens! Das Fleisch, der Salat und das selbstgemachte Brot wecken den Tiger in mir! Liebe Gr?sse an Ferhat;FERHAT D?NER
2;2022-12-30T21:18:08.169Z;5;The best Beef donner sandwich I have ever had. This place is super busy but still they maintained quality. Highly recommended in Vienna.;FERHAT D?NER
0;2022-12-30T17:41:04.774Z;3;?berbewertete Touristen-Massenabfertigung. 1 Stunde angestanden, D?ner war okay, hatte aber schon viel bessere. Verstehe den Hype darum nicht..;FERHAT D?NER
1;2022-12-30T11:57:26.752Z;5;Brot stets frisch selber gebacken und man kann zusehen. Sie lieben ihren Spies, wie man sieht und das Fleisch ist echt top.;
;;;;
;;;;
;;;;
;;;;
0;2022-12-30T09:53:57.015Z;5;;FERHAT D?NER
0;2022-12-29T23:33:39.234Z;5;;FERHAT D?NER
1;2022-12-29T20:52:54.682Z;4;Der D?ner ist ehrlich gut, wir sind extra aus M?nchen daf?r angereist.;
;;;;
;;;;
;;;;
;;;;
0;2022-12-29T17:52:07.954Z;4;Geschmacklich und optisch gut. Brot und Fleisch schmecken toll. Optisch jedoch nicht so, wie es bei Influencern pr?sentiert wird. Der wow-Effekt hat ein wenig gefehlt. F?r mich also auf jeden Fall nicht der beste Kebab aber trotzdem einen Besuch wert. Der Preis war auch absolut gerechtfertigt und nicht ?berteuert.;
;;;;
;;;;
;;;;
0;2022-12-29T12:20:30.450Z;5;;FERHAT D?NER
1;2022-12-28T22:36:27.333Z;4;Et d?ner.daha ne olsun.;FERHAT D?NER
0;2022-12-28T20:44:48.233Z;5;Wer hier einen D?ner ist, wird nie mehr woanders zufrieden sein. Ferhat hat mit Abstand den besten D?ner, den ich je gegessen habe. 100% reines, saftiges Rindfleisch. Superlecker.;FERHAT D?NER
0;2022-12-28T19:32:38.587Z;5;;FERHAT D?NER
1;2022-12-28T17:07:38.680Z;5;Tasty! Homemade! The kebap is prepared on coal plus the durum and bread is homemade also on coal. I am definitely recommendig the place. Halal food ????;FERHAT D?NER
0;2022-12-28T15:58:29.282Z;5;;FERHAT D?NER
0;2022-12-28T15:46:37.616Z;5;;FERHAT D?NER
0;2022-12-27T21:15:42.037Z;4;;FERHAT D?NER
1;2022-12-27T19:54:56.868Z;5;;FERHAT D?NER
2;2022-12-27T18:08:20.875Z;5;Auch am Abend eine Schlange davor, doch es geht recht flott voran. Nach 15 Minuten anstehen wurden wir freundlich bedient und es war wirklich k?stlich, genauso wie erwartet. Ab jetzt wird es schwer einen anderen Kebab zu essen ??;FERHAT D?NER
1;2022-12-27T17:03:14.159Z;5;Bardzo Smaczny Kebab. Polecam;FERHAT D?NER
1;2022-12-27T16:36:04.319Z;5;Wir sind zuf?llig in der Stadt auf eine sehr lange Schlange gesto?en vor einem D?ner-Laden. Kann der D?ner so gut sein, dass fast 100 Menschen Schlange stehen ?;
